title,date,description,crime_type,location,source_url,latitude,longitude
House robbery in Patel Nagar,2026-02-25,A theft incident was reported in patel nagar. Police are investigating the case.,Theft,patel nagar,synthetic_data,28.6450127,77.1692817
Kidnap case reported in Lajpat Nagar,2026-03-23,A kidnapping incident was reported in lajpat nagar. Police are investigating the case.,Kidnapping,lajpat nagar,synthetic_data,28.5660924,77.2432851
Harassment case reported in Defence Colony,2026-03-26,A assault incident was reported in defence colony. Police are investigating the case.,Assault,defence colony,synthetic_data,28.5713575,77.2330402
Woman assaulted in Hauz Khas,2026-02-27,A assault incident was reported in hauz khas. Police are investigating the case.,Assault,hauz khas,synthetic_data,28.5498087,77.2077638
Online fraud case in Lajpat Nagar,2026-03-02,A fraud incident was reported in lajpat nagar. Police are investigating the case.,Fraud,lajpat nagar,synthetic_data,28.5660924,77.2432851
Body found in Najafgarh area,2026-04-01,A murder incident was reported in najafgarh. Police are investigating the case.,Murder,najafgarh,synthetic_data,28.6124504,76.9865067
Online fraud case in Pitampura,2026-03-10,A fraud incident was reported in pitampura. Police are investigating the case.,Fraud,pitampura,synthetic_data,28.7032676,77.1322497
Minor abducted in Shahdara,2026-04-10,A kidnapping incident was reported in shahdara. Police are investigating the case.,Kidnapping,shahdara,synthetic_data,28.6758661,77.2985078
Youth shot dead in Pitampura,2026-03-27,A murder incident was reported in pitampura. Police are investigating the case.,Murder,pitampura,synthetic_data,28.7032676,77.1322497
Mobile snatching in Hauz Khas,2026-03-29,A theft incident was reported in hauz khas. Police are investigating the case.,Theft,hauz khas,synthetic_data,28.5498087,77.2077638
Man beaten in Rohini,2026-03-09,A assault incident was reported in rohini. Police are investigating the case.,Assault,rohini,synthetic_data,28.7162092,77.1170743
Cyber fraud reported in Najafgarh,2026-04-02,A fraud incident was reported in najafgarh. Police are investigating the case.,Fraud,najafgarh,synthetic_data,28.6124504,76.9865067
Harassment case reported in Vasant Kunj,2026-03-13,A assault incident was reported in vasant kunj. Police are investigating the case.,Assault,vasant kunj,synthetic_data,28.5292495,77.1541335
Woman assaulted in Okhla,2026-03-14,A assault incident was reported in okhla. Police are investigating the case.,Assault,okhla,synthetic_data,28.5636616,77.2890546
Mobile snatching in Vasant Kunj,2026-02-27,A theft incident was reported in vasant kunj. Police are investigating the case.,Theft,vasant kunj,synthetic_data,28.5292495,77.1541335
Cyber fraud reported in Mayur Vihar,2026-03-27,A fraud incident was reported in mayur vihar. Police are investigating the case.,Fraud,mayur vihar,synthetic_data,28.6098555,77.2926318
Kidnap case reported in Burari,2026-03-08,A kidnapping incident was reported in burari. Police are investigating the case.,Kidnapping,burari,synthetic_data,28.7536438,77.2016511
Minor abducted in Dwarka,2026-04-02,A kidnapping incident was reported in dwarka. Police are investigating the case.,Kidnapping,dwarka,synthetic_data,28.6158874,77.0224342
Cyber fraud reported in Lajpat Nagar,2026-02-15,A fraud incident was reported in lajpat nagar. Police are investigating the case.,Fraud,lajpat nagar,synthetic_data,28.5660924,77.2432851
Body found in Vasant Kunj area,2026-03-01,A murder incident was reported in vasant kunj. Police are investigating the case.,Murder,vasant kunj,synthetic_data,28.5292495,77.1541335
Man stabbed to death in Kalkaji,2026-03-24,A murder incident was reported in kalkaji. Police are investigating the case.,Murder,kalkaji,synthetic_data,28.5469476,77.258801
House robbery in Rajouri Garden,2026-03-04,A theft incident was reported in rajouri garden. Police are investigating the case.,Theft,rajouri garden,synthetic_data,28.6511896,77.1242597
Child kidnapped from Hauz Khas,2026-03-01,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638
Woman assaulted in Najafgarh,2026-04-05,A assault incident was reported in najafgarh. Police are investigating the case.,Assault,najafgarh,synthetic_data,28.6124504,76.9865067
Bike stolen from Connaught Place,2026-03-02,A theft incident was reported in connaught place. Police are investigating the case.,Theft,connaught place,synthetic_data,28.6314022,77.2193791
Mobile snatching in Pitampura,2026-02-28,A theft incident was reported in pitampura. Police are investigating the case.,Theft,pitampura,synthetic_data,28.7032676,77.1322497
Harassment case reported in Hauz Khas,2026-02-23,A assault incident was reported in hauz khas. Police are investigating the case.,Assault,hauz khas,synthetic_data,28.5498087,77.2077638
Youth shot dead in Kalkaji,2026-04-10,A murder incident was reported in kalkaji. Police are investigating the case.,Murder,kalkaji,synthetic_data,28.5469476,77.258801
Scam worth lakhs in Connaught Place,2026-02-25,A fraud incident was reported in connaught place. Police are investigating the case.,Fraud,connaught place,synthetic_data,28.6314022,77.2193791
Cyber fraud reported in Saket,2026-02-23,A fraud incident was reported in saket. Police are investigating the case.,Fraud,saket,synthetic_data,28.521168,77.2022237
Youth shot dead in Okhla,2026-04-07,A murder incident was reported in okhla. Police are investigating the case.,Murder,okhla,synthetic_data,28.5636616,77.2890546
Online fraud case in Rohini,2026-02-12,A fraud incident was reported in rohini. Police are investigating the case.,Fraud,rohini,synthetic_data,28.7162092,77.1170743
Cyber fraud reported in Janakpuri,2026-03-06,A fraud incident was reported in janakpuri. Police are investigating the case.,Fraud,janakpuri,synthetic_data,28.6219272,77.0874757
Harassment case reported in Karol Bagh,2026-04-07,A assault incident was reported in karol bagh. Police are investigating the case.,Assault,karol bagh,synthetic_data,28.6529982,77.1890227
Cyber fraud reported in Rohini,2026-03-17,A fraud incident was reported in rohini. Police are investigating the case.,Fraud,rohini,synthetic_data,28.7162092,77.1170743
Man stabbed to death in Najafgarh,2026-03-13,A murder incident was reported in najafgarh. Police are investigating the case.,Murder,najafgarh,synthetic_data,28.6124504,76.9865067
Man stabbed to death in Rohini,2026-03-24,A murder incident was reported in rohini. Police are investigating the case.,Murder,rohini,synthetic_data,28.7162092,77.1170743
House robbery in Okhla,2026-04-10,A theft incident was reported in okhla. Police are investigating the case.,Theft,okhla,synthetic_data,28.5636616,77.2890546
Bike stolen from Najafgarh,2026-04-05,A theft incident was reported in najafgarh. Police are investigating the case.,Theft,najafgarh,synthetic_data,28.6124504,76.9865067
Man beaten in Tilak Nagar,2026-03-27,A assault incident was reported in tilak nagar. Police are investigating the case.,Assault,tilak nagar,synthetic_data,28.6365482,77.0964961
Scam worth lakhs in Defence Colony,2026-03-12,A fraud incident was reported in defence colony. Police are investigating the case.,Fraud,defence colony,synthetic_data,28.5713575,77.2330402
Woman assaulted in Dwarka,2026-02-19,A assault incident was reported in dwarka. Police are investigating the case.,Assault,dwarka,synthetic_data,28.6158874,77.0224342
Man beaten in Karol Bagh,2026-04-01,A assault incident was reported in karol bagh. Police are investigating the case.,Assault,karol bagh,synthetic_data,28.6529982,77.1890227
Woman assaulted in Rajouri Garden,2026-04-07,A assault incident was reported in rajouri garden. Police are investigating the case.,Assault,rajouri garden,synthetic_data,28.6511896,77.1242597
Mobile snatching in Kalkaji,2026-04-11,A theft incident was reported in kalkaji. Police are investigating the case.,Theft,kalkaji,synthetic_data,28.5469476,77.258801
Minor abducted in Patel Nagar,2026-03-14,A kidnapping incident was reported in patel nagar. Police are investigating the case.,Kidnapping,patel nagar,synthetic_data,28.6450127,77.1692817
Minor abducted in Hauz Khas,2026-02-16,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638
Minor abducted in Pitampura,2026-02-17,A kidnapping incident was reported in pitampura. Police are investigating the case.,Kidnapping,pitampura,synthetic_data,28.7032676,77.1322497
Kidnap case reported in Kalkaji,2026-03-30,A kidnapping incident was reported in kalkaji. Police are investigating the case.,Kidnapping,kalkaji,synthetic_data,28.5469476,77.258801
Child kidnapped from Karol Bagh,2026-03-12,A kidnapping incident was reported in karol bagh. Police are investigating the case.,Kidnapping,karol bagh,synthetic_data,28.6529982,77.1890227
Online fraud case in Najafgarh,2026-03-15,A fraud incident was reported in najafgarh. Police are investigating the case.,Fraud,najafgarh,synthetic_data,28.6124504,76.9865067
Scam worth lakhs in Burari,2026-04-07,A fraud incident was reported in burari. Police are investigating the case.,Fraud,burari,synthetic_data,28.7536438,77.2016511
Mobile snatching in Burari,2026-03-24,A theft incident was reported in burari. Police are investigating the case.,Theft,burari,synthetic_data,28.7536438,77.2016511
Bike stolen from Saket,2026-03-17,A theft incident was reported in saket. Police are investigating the case.,Theft,saket,synthetic_data,28.521168,77.2022237
Scam worth lakhs in Janakpuri,2026-02-19,A fraud incident was reported in janakpuri. Police are investigating the case.,Fraud,janakpuri,synthetic_data,28.6219272,77.0874757
Scam worth lakhs in Okhla,2026-02-21,A fraud incident was reported in okhla. Police are investigating the case.,Fraud,okhla,synthetic_data,28.5636616,77.2890546
House robbery in Burari,2026-03-09,A theft incident was reported in burari. Police are investigating the case.,Theft,burari,synthetic_data,28.7536438,77.2016511
Kidnap case reported in Hauz Khas,2026-03-25,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638
Online fraud case in Mayur Vihar,2026-03-24,A fraud incident was reported in mayur vihar. Police are investigating the case.,Fraud,mayur vihar,synthetic_data,28.6098555,77.2926318
Man stabbed to death in Janakpuri,2026-04-07,A murder incident was reported in janakpuri. Police are investigating the case.,Murder,janakpuri,synthetic_data,28.6219272,77.0874757
Man stabbed to death in Burari,2026-03-16,A murder incident was reported in burari. Police are investigating the case.,Murder,burari,synthetic_data,28.7536438,77.2016511
Mobile snatching in Mayur Vihar,2026-02-26,A theft incident was reported in mayur vihar. Police are investigating the case.,Theft,mayur vihar,synthetic_data,28.6098555,77.2926318
Youth shot dead in Mayur Vihar,2026-02-23,A murder incident was reported in mayur vihar. Police are investigating the case.,Murder,mayur vihar,synthetic_data,28.6098555,77.2926318
Kidnap case reported in Rajouri Garden,2026-02-22,A kidnapping incident was reported in rajouri garden. Police are investigating the case.,Kidnapping,rajouri garden,synthetic_data,28.6511896,77.1242597
Body found in Okhla area,2026-03-03,A murder incident was reported in okhla. Police are investigating the case.,Murder,okhla,synthetic_data,28.5636616,77.2890546
Minor abducted in Janakpuri,2026-03-03,A kidnapping incident was reported in janakpuri. Police are investigating the case.,Kidnapping,janakpuri,synthetic_data,28.6219272,77.0874757
Youth shot dead in Rohini,2026-04-10,A murder incident was reported in rohini. Police are investigating the case.,Murder,rohini,synthetic_data,28.7162092,77.1170743
Bike stolen from Lajpat Nagar,2026-03-09,A theft incident was reported in lajpat nagar. Police are investigating the case.,Theft,lajpat nagar,synthetic_data,28.5660924,77.2432851
Body found in Shahdara area,2026-02-14,A murder incident was reported in shahdara. Police are investigating the case.,Murder,shahdara,synthetic_data,28.6758661,77.2985078
Bike stolen from Hauz Khas,2026-02-20,A theft incident was reported in hauz khas. Police are investigating the case.,Theft,hauz khas,synthetic_data,28.5498087,77.2077638
Harassment case reported in Kalkaji,2026-03-17,A assault incident was reported in kalkaji. Police are investigating the case.,Assault,kalkaji,synthetic_data,28.5469476,77.258801
Kidnap case reported in Ashok Vihar,2026-02-25,A kidnapping incident was reported in ashok vihar. Police are investigating the case.,Kidnapping,ashok vihar,synthetic_data,28.6885171,77.1739339
Woman assaulted in Ashok Vihar,2026-03-30,A assault incident was reported in ashok vihar. Police are investigating the case.,Assault,ashok vihar,synthetic_data,28.6885171,77.1739339
