title,date,description,crime_type,location,source_url,latitude,longitude,severity,recency,frequency,safety_score
Bike stolen from Ashok Vihar,,A theft incident was reported in ashok vihar. Police are investigating the case.,Theft,ashok vihar,synthetic_data,28.6885171,77.1739339,2.0,1,9,0.1587
House robbery in Karol Bagh,,A theft incident was reported in karol bagh. Police are investigating the case.,Theft,karol bagh,synthetic_data,28.6529982,77.1890227,2.0,1,9,0.1587
House robbery in Ashok Vihar,,A theft incident was reported in ashok vihar. Police are investigating the case.,Theft,ashok vihar,synthetic_data,28.6885171,77.1739339,2.0,1,9,0.1587
Child kidnapped from Mayur Vihar,,A kidnapping incident was reported in mayur vihar. Police are investigating the case.,Kidnapping,mayur vihar,synthetic_data,28.6098555,77.2926318,4.0,1,11,0.1266
Body found in Karol Bagh area,,A murder incident was reported in karol bagh. Police are investigating the case.,Murder,karol bagh,synthetic_data,28.6529982,77.1890227,5.0,1,9,0.1389
Child kidnapped from Kalkaji,,A kidnapping incident was reported in kalkaji. Police are investigating the case.,Kidnapping,kalkaji,synthetic_data,28.5469476,77.258801,4.0,1,12,0.119
Man beaten in Ashok Vihar,,A assault incident was reported in ashok vihar. Police are investigating the case.,Assault,ashok vihar,synthetic_data,28.6885171,77.1739339,4.0,1,9,0.1449
Woman assaulted in Kalkaji,,A assault incident was reported in kalkaji. Police are investigating the case.,Assault,kalkaji,synthetic_data,28.5469476,77.258801,4.0,1,12,0.119
Mobile snatching in Okhla,,A theft incident was reported in okhla. Police are investigating the case.,Theft,okhla,synthetic_data,28.5636616,77.2890546,2.0,1,9,0.1587
Body found in Ashok Vihar area,,A murder incident was reported in ashok vihar. Police are investigating the case.,Murder,ashok vihar,synthetic_data,28.6885171,77.1739339,5.0,1,9,0.1389
House robbery in Patel Nagar,,A theft incident was reported in patel nagar. Police are investigating the case.,Theft,patel nagar,synthetic_data,28.6450127,77.1692817,2.0,1,10,0.1471
Kidnap case reported in Lajpat Nagar,,A kidnapping incident was reported in lajpat nagar. Police are investigating the case.,Kidnapping,lajpat nagar,synthetic_data,28.5660924,77.2432851,4.0,1,11,0.1266
Harassment case reported in Defence Colony,,A assault incident was reported in defence colony. Police are investigating the case.,Assault,defence colony,synthetic_data,28.5713575,77.2330402,4.0,1,7,0.1695
Woman assaulted in Hauz Khas,,A assault incident was reported in hauz khas. Police are investigating the case.,Assault,hauz khas,synthetic_data,28.5498087,77.2077638,4.0,1,9,0.1449
Online fraud case in Lajpat Nagar,,A fraud incident was reported in lajpat nagar. Police are investigating the case.,Fraud,lajpat nagar,synthetic_data,28.5660924,77.2432851,1.0,1,11,0.1429
Body found in Najafgarh area,,A murder incident was reported in najafgarh. Police are investigating the case.,Murder,najafgarh,synthetic_data,28.6124504,76.9865067,5.0,1,11,0.122
Online fraud case in Pitampura,,A fraud incident was reported in pitampura. Police are investigating the case.,Fraud,pitampura,synthetic_data,28.7032676,77.1322497,1.0,1,5,0.25
Minor abducted in Shahdara,,A kidnapping incident was reported in shahdara. Police are investigating the case.,Kidnapping,shahdara,synthetic_data,28.6758661,77.2985078,4.0,1,7,0.1695
Youth shot dead in Pitampura,,A murder incident was reported in pitampura. Police are investigating the case.,Murder,pitampura,synthetic_data,28.7032676,77.1322497,5.0,1,5,0.1923
Mobile snatching in Hauz Khas,,A theft incident was reported in hauz khas. Police are investigating the case.,Theft,hauz khas,synthetic_data,28.5498087,77.2077638,2.0,1,9,0.1587
Man beaten in Rohini,,A assault incident was reported in rohini. Police are investigating the case.,Assault,rohini,synthetic_data,28.7162092,77.1170743,4.0,1,10,0.1351
Cyber fraud reported in Najafgarh,,A fraud incident was reported in najafgarh. Police are investigating the case.,Fraud,najafgarh,synthetic_data,28.6124504,76.9865067,1.0,1,11,0.1429
Harassment case reported in Vasant Kunj,,A assault incident was reported in vasant kunj. Police are investigating the case.,Assault,vasant kunj,synthetic_data,28.5292495,77.1541335,4.0,1,7,0.1695
Woman assaulted in Okhla,,A assault incident was reported in okhla. Police are investigating the case.,Assault,okhla,synthetic_data,28.5636616,77.2890546,4.0,1,9,0.1449
Mobile snatching in Vasant Kunj,,A theft incident was reported in vasant kunj. Police are investigating the case.,Theft,vasant kunj,synthetic_data,28.5292495,77.1541335,2.0,1,7,0.1887
Cyber fraud reported in Mayur Vihar,,A fraud incident was reported in mayur vihar. Police are investigating the case.,Fraud,mayur vihar,synthetic_data,28.6098555,77.2926318,1.0,1,11,0.1429
Kidnap case reported in Burari,,A kidnapping incident was reported in burari. Police are investigating the case.,Kidnapping,burari,synthetic_data,28.7536438,77.2016511,4.0,1,11,0.1266
Minor abducted in Dwarka,,A kidnapping incident was reported in dwarka. Police are investigating the case.,Kidnapping,dwarka,synthetic_data,28.6158874,77.0224342,4.0,1,10,0.1351
Cyber fraud reported in Lajpat Nagar,,A fraud incident was reported in lajpat nagar. Police are investigating the case.,Fraud,lajpat nagar,synthetic_data,28.5660924,77.2432851,1.0,1,11,0.1429
Body found in Vasant Kunj area,,A murder incident was reported in vasant kunj. Police are investigating the case.,Murder,vasant kunj,synthetic_data,28.5292495,77.1541335,5.0,1,7,0.1613
Man stabbed to death in Kalkaji,,A murder incident was reported in kalkaji. Police are investigating the case.,Murder,kalkaji,synthetic_data,28.5469476,77.258801,5.0,1,12,0.1149
House robbery in Rajouri Garden,,A theft incident was reported in rajouri garden. Police are investigating the case.,Theft,rajouri garden,synthetic_data,28.6511896,77.1242597,2.0,1,7,0.1887
Child kidnapped from Hauz Khas,,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638,4.0,1,9,0.1449
Woman assaulted in Najafgarh,,A assault incident was reported in najafgarh. Police are investigating the case.,Assault,najafgarh,synthetic_data,28.6124504,76.9865067,4.0,1,11,0.1266
Bike stolen from Connaught Place,,A theft incident was reported in connaught place. Police are investigating the case.,Theft,connaught place,synthetic_data,28.6314022,77.2193791,2.0,1,12,0.1282
Mobile snatching in Pitampura,,A theft incident was reported in pitampura. Police are investigating the case.,Theft,pitampura,synthetic_data,28.7032676,77.1322497,2.0,1,5,0.2326
Harassment case reported in Hauz Khas,,A assault incident was reported in hauz khas. Police are investigating the case.,Assault,hauz khas,synthetic_data,28.5498087,77.2077638,4.0,1,9,0.1449
Youth shot dead in Kalkaji,,A murder incident was reported in kalkaji. Police are investigating the case.,Murder,kalkaji,synthetic_data,28.5469476,77.258801,5.0,1,12,0.1149
Scam worth lakhs in Connaught Place,,A fraud incident was reported in connaught place. Police are investigating the case.,Fraud,connaught place,synthetic_data,28.6314022,77.2193791,1.0,1,12,0.1333
Cyber fraud reported in Saket,,A fraud incident was reported in saket. Police are investigating the case.,Fraud,saket,synthetic_data,28.521168,77.2022237,1.0,1,7,0.2
Youth shot dead in Okhla,,A murder incident was reported in okhla. Police are investigating the case.,Murder,okhla,synthetic_data,28.5636616,77.2890546,5.0,1,9,0.1389
Online fraud case in Rohini,,A fraud incident was reported in rohini. Police are investigating the case.,Fraud,rohini,synthetic_data,28.7162092,77.1170743,1.0,1,10,0.1538
Cyber fraud reported in Janakpuri,,A fraud incident was reported in janakpuri. Police are investigating the case.,Fraud,janakpuri,synthetic_data,28.6219272,77.0874757,1.0,1,10,0.1538
Harassment case reported in Karol Bagh,,A assault incident was reported in karol bagh. Police are investigating the case.,Assault,karol bagh,synthetic_data,28.6529982,77.1890227,4.0,1,9,0.1449
Cyber fraud reported in Rohini,,A fraud incident was reported in rohini. Police are investigating the case.,Fraud,rohini,synthetic_data,28.7162092,77.1170743,1.0,1,10,0.1538
Man stabbed to death in Najafgarh,,A murder incident was reported in najafgarh. Police are investigating the case.,Murder,najafgarh,synthetic_data,28.6124504,76.9865067,5.0,1,11,0.122
Man stabbed to death in Rohini,,A murder incident was reported in rohini. Police are investigating the case.,Murder,rohini,synthetic_data,28.7162092,77.1170743,5.0,1,10,0.1299
House robbery in Okhla,,A theft incident was reported in okhla. Police are investigating the case.,Theft,okhla,synthetic_data,28.5636616,77.2890546,2.0,1,9,0.1587
Bike stolen from Najafgarh,,A theft incident was reported in najafgarh. Police are investigating the case.,Theft,najafgarh,synthetic_data,28.6124504,76.9865067,2.0,1,11,0.137
Man beaten in Tilak Nagar,,A assault incident was reported in tilak nagar. Police are investigating the case.,Assault,tilak nagar,synthetic_data,28.6365482,77.0964961,4.0,1,6,0.1852
Scam worth lakhs in Defence Colony,,A fraud incident was reported in defence colony. Police are investigating the case.,Fraud,defence colony,synthetic_data,28.5713575,77.2330402,1.0,1,7,0.2
Woman assaulted in Dwarka,,A assault incident was reported in dwarka. Police are investigating the case.,Assault,dwarka,synthetic_data,28.6158874,77.0224342,4.0,1,10,0.1351
Man beaten in Karol Bagh,,A assault incident was reported in karol bagh. Police are investigating the case.,Assault,karol bagh,synthetic_data,28.6529982,77.1890227,4.0,1,9,0.1449
Woman assaulted in Rajouri Garden,,A assault incident was reported in rajouri garden. Police are investigating the case.,Assault,rajouri garden,synthetic_data,28.6511896,77.1242597,4.0,1,7,0.1695
Mobile snatching in Kalkaji,,A theft incident was reported in kalkaji. Police are investigating the case.,Theft,kalkaji,synthetic_data,28.5469476,77.258801,2.0,1,12,0.1282
Minor abducted in Patel Nagar,,A kidnapping incident was reported in patel nagar. Police are investigating the case.,Kidnapping,patel nagar,synthetic_data,28.6450127,77.1692817,4.0,1,10,0.1351
Minor abducted in Hauz Khas,,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638,4.0,1,9,0.1449
Minor abducted in Pitampura,,A kidnapping incident was reported in pitampura. Police are investigating the case.,Kidnapping,pitampura,synthetic_data,28.7032676,77.1322497,4.0,1,5,0.2041
Kidnap case reported in Kalkaji,,A kidnapping incident was reported in kalkaji. Police are investigating the case.,Kidnapping,kalkaji,synthetic_data,28.5469476,77.258801,4.0,1,12,0.119
Child kidnapped from Karol Bagh,,A kidnapping incident was reported in karol bagh. Police are investigating the case.,Kidnapping,karol bagh,synthetic_data,28.6529982,77.1890227,4.0,1,9,0.1449
Online fraud case in Najafgarh,,A fraud incident was reported in najafgarh. Police are investigating the case.,Fraud,najafgarh,synthetic_data,28.6124504,76.9865067,1.0,1,11,0.1429
Scam worth lakhs in Burari,,A fraud incident was reported in burari. Police are investigating the case.,Fraud,burari,synthetic_data,28.7536438,77.2016511,1.0,1,11,0.1429
Mobile snatching in Burari,,A theft incident was reported in burari. Police are investigating the case.,Theft,burari,synthetic_data,28.7536438,77.2016511,2.0,1,11,0.137
Bike stolen from Saket,,A theft incident was reported in saket. Police are investigating the case.,Theft,saket,synthetic_data,28.521168,77.2022237,2.0,1,7,0.1887
Scam worth lakhs in Janakpuri,,A fraud incident was reported in janakpuri. Police are investigating the case.,Fraud,janakpuri,synthetic_data,28.6219272,77.0874757,1.0,1,10,0.1538
Scam worth lakhs in Okhla,,A fraud incident was reported in okhla. Police are investigating the case.,Fraud,okhla,synthetic_data,28.5636616,77.2890546,1.0,1,9,0.1667
House robbery in Burari,,A theft incident was reported in burari. Police are investigating the case.,Theft,burari,synthetic_data,28.7536438,77.2016511,2.0,1,11,0.137
Kidnap case reported in Hauz Khas,,A kidnapping incident was reported in hauz khas. Police are investigating the case.,Kidnapping,hauz khas,synthetic_data,28.5498087,77.2077638,4.0,1,9,0.1449
Online fraud case in Mayur Vihar,,A fraud incident was reported in mayur vihar. Police are investigating the case.,Fraud,mayur vihar,synthetic_data,28.6098555,77.2926318,1.0,1,11,0.1429
Man stabbed to death in Janakpuri,,A murder incident was reported in janakpuri. Police are investigating the case.,Murder,janakpuri,synthetic_data,28.6219272,77.0874757,5.0,1,10,0.1299
Man stabbed to death in Burari,,A murder incident was reported in burari. Police are investigating the case.,Murder,burari,synthetic_data,28.7536438,77.2016511,5.0,1,11,0.122
Mobile snatching in Mayur Vihar,,A theft incident was reported in mayur vihar. Police are investigating the case.,Theft,mayur vihar,synthetic_data,28.6098555,77.2926318,2.0,1,11,0.137
Youth shot dead in Mayur Vihar,,A murder incident was reported in mayur vihar. Police are investigating the case.,Murder,mayur vihar,synthetic_data,28.6098555,77.2926318,5.0,1,11,0.122
Kidnap case reported in Rajouri Garden,,A kidnapping incident was reported in rajouri garden. Police are investigating the case.,Kidnapping,rajouri garden,synthetic_data,28.6511896,77.1242597,4.0,1,7,0.1695
Body found in Okhla area,,A murder incident was reported in okhla. Police are investigating the case.,Murder,okhla,synthetic_data,28.5636616,77.2890546,5.0,1,9,0.1389
Minor abducted in Janakpuri,,A kidnapping incident was reported in janakpuri. Police are investigating the case.,Kidnapping,janakpuri,synthetic_data,28.6219272,77.0874757,4.0,1,10,0.1351
Youth shot dead in Rohini,,A murder incident was reported in rohini. Police are investigating the case.,Murder,rohini,synthetic_data,28.7162092,77.1170743,5.0,1,10,0.1299
Bike stolen from Lajpat Nagar,,A theft incident was reported in lajpat nagar. Police are investigating the case.,Theft,lajpat nagar,synthetic_data,28.5660924,77.2432851,2.0,1,11,0.137
Body found in Shahdara area,,A murder incident was reported in shahdara. Police are investigating the case.,Murder,shahdara,synthetic_data,28.6758661,77.2985078,5.0,1,7,0.1613
Bike stolen from Hauz Khas,,A theft incident was reported in hauz khas. Police are investigating the case.,Theft,hauz khas,synthetic_data,28.5498087,77.2077638,2.0,1,9,0.1587
Harassment case reported in Kalkaji,,A assault incident was reported in kalkaji. Police are investigating the case.,Assault,kalkaji,synthetic_data,28.5469476,77.258801,4.0,1,12,0.119
Kidnap case reported in Ashok Vihar,,A kidnapping incident was reported in ashok vihar. Police are investigating the case.,Kidnapping,ashok vihar,synthetic_data,28.6885171,77.1739339,4.0,1,9,0.1449
Woman assaulted in Ashok Vihar,,A assault incident was reported in ashok vihar. Police are investigating the case.,Assault,ashok vihar,synthetic_data,28.6885171,77.1739339,4.0,1,9,0.1449
